
2014/12/06 07:40:41,T14-VM01-Ubuntu32,2648,605,1906,9,1906,393940,790680,2679144,648154,0,0,0,0,5088
2014/12/06 07:40:52,T14-VM01-Ubuntu32,2648,605,1906,9,1906,393940,790680,2679144,648154,0,0,0,0,5088
2014/12/06 07:41:03,T14-VM01-Ubuntu32,2394,544,2034,13,2034,393940,790878,2679144,647970,0,0,0,0,5108
2014/12/06 07:41:14,T14-VM01-Ubuntu32,2394,544,2034,13,2034,393940,790878,2679144,647970,0,0,0,0,5108
2014/12/06 07:41:25,T14-VM01-Ubuntu32,2286,520,453,201,454,383838,792025,2679144,648593,0,0,0,0,5128
2014/12/06 07:41:36,T14-VM01-Ubuntu32,2286,520,453,201,454,383838,792025,2679144,648593,0,0,0,0,5128
2014/12/06 07:41:47,T14-VM01-Ubuntu32,2276,518,138,192,138,373737,793126,2679144,649144,0,0,0,0,5148
2014/12/06 07:42:00,T14-VM01-Ubuntu32,2611,594,13,196,13,363636,794078,2679144,649968,0,0,0,0,5168
2014/12/06 07:42:11,T14-VM01-Ubuntu32,2611,594,13,196,13,363636,794078,2679144,649968,0,0,0,0,5168
2014/12/06 07:42:22,T14-VM01-Ubuntu32,3387,775,15,13,19,373737,794097,2679144,649762,0,0,0,0,5188
2014/12/06 07:42:33,T14-VM01-Ubuntu32,3387,775,15,13,19,373737,794097,2679144,649762,0,0,0,0,5188
2014/12/06 07:42:46,T14-VM01-Ubuntu32,3335,764,393,13,396,383838,794113,2679144,649601,0,0,0,0,5208
2014/12/06 07:42:57,T14-VM01-Ubuntu32,3335,764,393,13,396,383838,794113,2679144,649601,0,0,0,0,5208
2014/12/06 07:43:08,T14-VM01-Ubuntu32,3043,699,390,20,393,393940,794241,2679144,649242,0,0,0,0,5228
2014/12/06 07:43:20,T14-VM01-Ubuntu32,2267,518,387,14,387,368686,794354,2679144,649217,0,0,0,0,5248
2014/12/06 07:43:30,T14-VM01-Ubuntu32,2267,518,387,14,387,368686,794354,2679144,649217,0,0,0,0,5248
2014/12/06 07:43:41,T14-VM01-Ubuntu32,2242,512,7,14,7,343433,794469,2679144,649040,0,0,0,0,5268
2014/12/06 07:43:53,T14-VM01-Ubuntu32,2242,512,7,14,7,343433,794469,2679144,649040,0,0,0,0,5268
2014/12/06 07:44:03,T14-VM01-Ubuntu32,2304,525,496,0,496,318180,794472,2679144,648553,0,0,0,0,5288
2014/12/06 07:44:14,T14-VM01-Ubuntu32,2304,525,496,0,496,318180,794472,2679144,648553,0,0,0,0,5288
2014/12/06 07:44:25,T14-VM01-Ubuntu32,2342,532,494,0,494,303029,794474,2679144,647622,0,0,0,0,5308
2014/12/06 07:44:36,T14-VM01-Ubuntu32,2342,532,494,0,494,303029,794474,2679144,647622,0,0,0,0,5308
2014/12/06 07:44:47,T14-VM01-Ubuntu32,2420,551,493,0,493,287878,794476,2679144,646772,0,0,0,0,5328
2014/12/06 07:44:58,T14-VM01-Ubuntu32,2420,551,493,0,493,287878,794476,2679144,646772,0,0,0,0,5328
2014/12/06 07:45:09,T14-VM01-Ubuntu32,2620,600,13,52,12,272728,794478,2679144,646065,0,0,0,0,5348
2014/12/06 07:45:20,T14-VM01-Ubuntu32,2762,633,13,56,12,272728,795361,2679144,646550,0,0,0,0,5368
2014/12/06 07:45:31,T14-VM01-Ubuntu32,2762,633,13,56,12,272728,795361,2679144,646550,0,0,0,0,5368
2014/12/06 07:45:42,T14-VM01-Ubuntu32,2573,588,63,676,271,282829,796248,2679144,647204,0,0,0,0,5388
2014/12/06 07:45:52,T14-VM01-Ubuntu32,2573,588,63,676,271,282829,796248,2679144,647204,0,0,0,0,5388
2014/12/06 07:46:03,T14-VM01-Ubuntu32,2779,637,117,624,326,292930,797134,2679144,648162,0,0,0,0,5408
2014/12/06 07:46:13,T14-VM01-Ubuntu32,2779,637,117,624,326,292930,797134,2679144,648162,0,0,0,0,5408
2014/12/06 07:46:24,T14-VM01-Ubuntu32,2733,627,124,619,334,303032,797141,2679144,648490,0,0,0,0,5428
2014/12/06 07:46:35,T14-VM01-Ubuntu32,2733,627,124,619,334,303032,797141,2679144,648490,0,0,0,0,5428
2014/12/06 07:46:46,T14-VM01-Ubuntu32,2902,666,300,0,300,297981,797144,2679144,648696,0,0,0,0,5448
2014/12/06 07:46:57,T14-VM01-Ubuntu32,2902,666,300,0,300,297981,797144,2679144,648696,0,0,0,0,5448
2014/12/06 07:47:08,T14-VM01-Ubuntu32,2440,556,243,0,243,292930,797144,2679144,648498,0,0,0,0,5468
2014/12/06 07:47:18,T14-VM01-Ubuntu32,2440,556,243,0,243,292930,797144,2679144,648498,0,0,0,0,5468
2014/12/06 07:47:29,T14-VM01-Ubuntu32,2364,537,238,0,238,287880,797144,2679144,648241,0,0,0,0,5488
2014/12/06 07:47:40,T14-VM01-Ubuntu32,2500,570,15,0,15,277778,797144,2679144,647918,0,0,0,0,5508
2014/12/06 07:47:51,T14-VM01-Ubuntu32,2500,570,15,0,15,277778,797144,2679144,647918,0,0,0,0,5508
2014/12/06 07:48:02,T14-VM01-Ubuntu32,2744,628,11,0,11,267677,797145,2679144,647393,0,0,0,0,5528
2014/12/06 07:48:12,T14-VM01-Ubuntu32,2744,628,11,0,11,267677,797145,2679144,647393,0,0,0,0,5528
2014/12/06 07:48:23,T14-VM01-Ubuntu32,2757,631,16,0,16,257576,797146,2679144,646997,0,0,0,0,5548
2014/12/06 07:48:34,T14-VM01-Ubuntu32,2757,631,16,0,16,257576,797146,2679144,646997,0,0,0,0,5548
2014/12/06 07:48:45,T14-VM01-Ubuntu32,4071,945,14,4,14,247474,797156,2679144,646700,0,0,0,0,5568
2014/12/06 07:48:56,T14-VM01-Ubuntu32,4071,945,14,4,14,247474,797156,2679144,646700,0,0,0,0,5568
2014/12/06 07:49:07,T14-VM01-Ubuntu32,3994,928,15,8,15,237373,798449,2679144,647962,0,0,0,0,5588
2014/12/06 07:49:18,T14-VM01-Ubuntu32,3994,928,15,8,15,237373,798449,2679144,647962,0,0,0,0,5588
2014/12/06 07:49:30,T14-VM01-Ubuntu32,4405,1027,8,15,12,227272,802773,2679144,653937,65,64,0,0,5608
2014/12/06 07:49:41,T14-VM01-Ubuntu32,3132,725,19,18,21,227272,810709,2679144,663442,73,71,2,0,5628
2014/12/06 07:49:53,T14-VM01-Ubuntu32,3132,725,19,18,21,227272,810709,2679144,663442,73,71,2,0,5628
2014/12/06 07:50:04,T14-VM01-Ubuntu32,3235,748,24,21,36,227272,817833,2679144,672786,77,73,3,0,5648
2014/12/06 07:50:16,T14-VM01-Ubuntu32,3235,748,24,21,36,227272,817833,2679144,672786,77,73,3,0,5648
2014/12/06 07:50:28,T14-VM01-Ubuntu32,2721,624,23,33,32,227272,821949,2679144,677312,15,10,4,0,5668
2014/12/06 07:50:40,T14-VM01-Ubuntu32,2710,622,64,66,74,237373,822596,2679144,678257,9,5,3,0,5688
2014/12/06 07:50:52,T14-VM01-Ubuntu32,2710,622,64,66,74,237373,822596,2679144,678257,9,5,3,0,5688
2014/12/06 07:51:02,T14-VM01-Ubuntu32,3094,716,58,62,64,247474,823148,2679144,678394,9,5,3,0,5708
2014/12/06 07:51:16,T14-VM01-Ubuntu32,3094,716,58,62,64,247474,823148,2679144,678394,9,5,3,0,5708
2014/12/06 07:51:27,T14-VM01-Ubuntu32,3622,844,56,47,75,257576,826740,2679144,682062,10,6,4,0,5728
2014/12/06 07:51:38,T14-VM01-Ubuntu32,3622,844,56,47,75,257576,826740,2679144,682062,10,6,4,0,5728
2014/12/06 07:51:49,T14-VM01-Ubuntu32,3633,847,4,9,26,257576,832489,2679144,688081,11,7,4,0,5748
2014/12/06 07:52:00,T14-VM01-Ubuntu32,3494,817,4,8,21,257576,840045,2679144,696760,11,6,4,0,5768
2014/12/06 07:52:11,T14-VM01-Ubuntu32,3494,817,4,8,21,257576,840045,2679144,696760,11,6,4,0,5768
2014/12/06 07:52:22,T14-VM01-Ubuntu32,3565,834,12,9,15,257576,846244,2679144,704632,11,6,4,0,5788
2014/12/06 07:52:33,T14-VM01-Ubuntu32,3565,834,12,9,15,257576,846244,2679144,704632,11,6,4,0,5788
2014/12/06 07:52:42,T14-VM01-Ubuntu32,4077,951,12,8,12,257576,852416,2679144,714885,11,6,4,0,5808
2014/12/06 07:52:52,T14-VM01-Ubuntu32,4077,951,12,8,12,257576,852416,2679144,714885,11,6,4,0,5808
2014/12/06 07:53:02,T14-VM01-Ubuntu32,4901,1150,29,7,12,257576,857534,2679144,724393,11,6,4,0,5828
2014/12/06 07:53:12,T14-VM01-Ubuntu32,4901,1150,29,7,12,257576,857534,2679144,724393,11,6,4,0,5828
2014/12/06 07:53:22,T14-VM01-Ubuntu32,5642,1330,25,5,9,272728,862598,2679144,734088,11,6,4,0,5848
2014/12/06 07:53:32,T14-VM01-Ubuntu32,5642,1330,25,5,9,272728,862598,2679144,734088,11,6,4,0,5848
2014/12/06 07:53:41,T14-VM01-Ubuntu32,6422,1525,28,5,11,287880,863256,2679144,738961,11,6,4,0,5868
2014/12/06 07:53:51,T14-VM01-Ubuntu32,6422,1525,28,5,11,287880,863256,2679144,738961,11,6,4,0,5868
2014/12/06 07:54:01,T14-VM01-Ubuntu32,6876,1635,20,5,11,313132,861345,2679144,736625,11,6,4,0,5888
2014/12/06 07:54:10,T14-VM01-Ubuntu32,6876,1635,20,5,11,313132,861345,2679144,736625,11,6,4,0,5888
2014/12/06 07:54:20,T14-VM01-Ubuntu32,7094,1690,19,5,9,323232,850826,2679144,722620,11,6,4,0,5908
2014/12/06 07:54:30,T14-VM01-Ubuntu32,7094,1690,19,5,9,323232,850826,2679144,722620,11,6,4,0,5908
2014/12/06 07:54:40,T14-VM01-Ubuntu32,6899,1644,17,4,6,333332,843037,2679144,709192,11,6,4,0,5928
2014/12/06 07:54:50,T14-VM01-Ubuntu32,6899,1644,17,4,6,333332,843037,2679144,709192,11,6,4,0,5928
2014/12/06 07:55:00,T14-VM01-Ubuntu32,4416,1052,6,2,4,222221,557587,1786095,467098,7,4,2,0,3958
2014/12/06 07:55:09,T14-VM01-Ubuntu32,6578,1568,8,4,7,343433,837546,2679144,702833,11,6,4,0,5948
2014/12/06 07:55:19,T14-VM01-Ubuntu32,6578,1568,8,4,7,343433,837546,2679144,702833,11,6,4,0,5948
2014/12/06 07:55:29,T14-VM01-Ubuntu32,5909,1408,11,5,19,358585,839608,2679144,706029,11,6,4,0,5968
2014/12/06 07:55:38,T14-VM01-Ubuntu32,5909,1408,11,5,19,358585,839608,2679144,706029,11,6,4,0,5968
2014/12/06 07:55:48,T14-VM01-Ubuntu32,5075,1208,17,4,20,373737,841881,2679144,710009,11,6,4,0,5988
2014/12/06 07:55:58,T14-VM01-Ubuntu32,5075,1208,17,4,20,373737,841881,2679144,710009,11,6,4,0,5988
2014/12/06 07:56:07,T14-VM01-Ubuntu32,4391,1045,20,4,24,378788,838324,2679144,708630,12,7,4,0,6008
2014/12/06 07:56:17,T14-VM01-Ubuntu32,4391,1045,20,4,24,378788,838324,2679144,708630,12,7,4,0,6008
2014/12/06 07:56:27,T14-VM01-Ubuntu32,3786,900,17,3,12,378788,834056,2679144,706402,12,7,4,0,6028
2014/12/06 07:56:36,T14-VM01-Ubuntu32,3786,900,17,3,12,378788,834056,2679144,706402,12,7,4,0,6028
2014/12/06 07:56:46,T14-VM01-Ubuntu32,3533,840,10,3,12,378788,828865,2679144,702628,12,7,4,0,6048
2014/12/06 07:56:55,T14-VM01-Ubuntu32,3533,840,10,3,12,378788,828865,2679144,702628,12,7,4,0,6048
2014/12/06 07:57:05,T14-VM01-Ubuntu32,3020,717,7,5,7,378788,828816,2679144,702440,12,7,4,0,6068
2014/12/06 07:57:14,T14-VM01-Ubuntu32,3020,717,7,5,7,378788,828816,2679144,702440,12,7,4,0,6068
2014/12/06 07:57:24,T14-VM01-Ubuntu32,3084,732,8,5,9,378788,829816,2679144,703313,13,8,5,0,6088
2014/12/06 07:57:33,T14-VM01-Ubuntu32,3084,732,8,5,9,378788,829816,2679144,703313,13,8,5,0,6088
